id_vente_mensuelle,id_produit,annee,mois,quantite,prix_moyen_unitaire
b61dfcc9-66f6-731a-0187-e52f004be859,db36c9b2-b05a-e11c-9c7d-6f2ed95c39bd,2021,5,95,16.13
02d8ff48-05a0-dddb-df94-b56ceb97305b,9e8d7cb0-3eb5-55bf-8b77-d22ab16249ac,2021,5,84,9.95
937239d4-5c37-730e-9c53-13f25a6f4845,89c580d3-4628-ab6c-8208-8d3ddb55ed41,2021,5,140,17.90
143a097c-2735-ed4e-7904-701d55972566,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2021,5,160,12.09
ae0f37ee-a850-8113-08da-097dae1ed281,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2021,5,88,11.21
d0e5fe8a-258f-e4f8-7bc6-e81a40b4b527,89df2eeb-6f7f-a085-de29-bba7d9d86899,2021,5,262,5.87
90118a2b-44f8-d4d2-6e8f-d80acfc070a1,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2021,5,270,5.59
c2ab1423-7851-e73c-afba-e43f7bd6b1fc,943cf696-94e8-9702-5b0c-59349e9bd967,2021,5,287,7.29
f8261ea1-6052-e163-e1ba-6925f9187ae7,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2021,5,57,8.24
924fd37c-8187-ec4f-ab26-fab435a5d8e2,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2021,5,58,5.21
8041d285-361d-e3e0-a7de-be2a41e67f82,dc376410-0f50-25a9-9f5b-6baad2887f1b,2021,5,289,4.97
f732eb98-d80a-9c61-aba2-61f7f2f1df87,627d5aea-6883-499c-591a-ed1b1a2f0453,2021,5,43,5.44
7f7624b6-b86b-7d78-0f5d-d827462e67d7,4e27c827-f374-507c-0c38-73b8f1c2fe87,2021,5,135,7.53
296acc09-7c6b-6206-a6d8-413bf4dc2fa7,4ef593e8-53a4-f85b-c8db-9d1ab7710e08,2021,5,109,6.35
459860d8-f6cb-2199-bb8c-4505548596d0,c53c4d5a-6a10-71b2-9016-c2c3614d3186,2021,5,44,7.07
ccb1115a-a593-86f3-26c8-7b82fbe47310,296c00a6-2323-2bb5-1678-0e3d009e8cd9,2021,5,288,12.79
efb2b09a-5c35-72e2-3eb1-1cd94f726870,916dd668-841b-770e-1bed-1eadbb15cd24,2021,5,98,15.29
b0b092d1-291b-6a24-3eeb-8c75d177e9c4,9e72a8e6-808d-57b5-f5d4-f37f40093067,2021,5,260,12.02
c45d05e2-ed4c-f174-0e80-a84b876e556c,da1dd1ec-b620-bfe2-95c4-a8f007c1055d,2021,5,154,12.13
10c6d119-3b63-d2eb-8132-b4802d0f420a,0078aa35-58c4-9e94-f525-ad5461ef3c8b,2021,5,130,15.57
472b7120-723b-39bd-c202-2e3eaf63e535,aabfa196-366d-2268-9151-5ba52ac83eae,2021,5,128,13.79
d98a1e47-d595-ad94-8f29-50fac9efaf7c,ced1318a-7252-e076-92ed-bd2a8e1beaf9,2021,5,121,9.11
97f203dd-c70e-19f1-53a3-917d95f68243,03e0d185-be8d-7f62-97ce-debfd14a631d,2021,5,134,10.77
a330dd1c-da70-4e36-8f4b-eb695d7d6820,37049c73-6d78-311f-26bb-36fd23fcad78,2021,5,162,16.29
3cc6ec37-b65a-43b8-3e0b-71c0638a4eab,71871bcc-3729-3008-def2-a18dd7f01469,2021,5,108,11.95
661910fd-9e13-440f-d093-582ab3b272a2,ed9ac2f1-31da-12cd-88f5-7b3d3420fab0,2021,5,276,7.26
4cc3b261-0207-2f90-ce88-36a11cb7b132,b7855ee9-5503-6306-7ae4-119f67bac68a,2021,5,63,8.74
702f7b7a-1baa-4c9d-dd55-4911cd9e22f2,27fac32b-e757-dd8a-7ad4-9d5905454321,2021,5,95,5.94
9e517bd3-f017-a1b3-a46d-aff9a94e2097,bed36f77-213e-cda9-38d1-6285492bb63a,2021,5,56,8.37
c7b1e9a9-98b2-a6e9-170f-ef9944ffe2d1,b2e50c7c-35d0-91f2-955c-b610e38e0867,2021,5,120,7.75
842d3dc1-2298-6014-e26c-7885d7e21942,178e17a7-6a8c-4fa3-dda4-1649c4156bed,2021,5,141,8.09
4bbe3a86-e87b-ca0f-2b6e-c2980b2588a7,70b72c26-1594-6b15-b92c-714a6dc3c774,2021,5,138,5.38
03cf45d7-613b-abb2-fc61-ae7c21b7ff5c,36c22830-c4d1-37a7-b363-0ce8b807976b,2021,5,69,5.13
d6041ad8-baff-cbbe-efa4-ad98db9968b2,4c4ef9fd-4444-0340-3b31-4ced30d5a6af,2021,5,159,8.34
bf116da7-5af9-41b9-25ec-e35a110b4dd2,9c08fc94-5ae8-585c-9c2c-52d7a05c46a5,2021,5,70,8.16
29696630-56a0-1dd4-7f1f-2a1e5026a3fb,e84ba90e-d6b7-0fba-27b0-204aa325ec72,2021,5,122,11.95
dfb92a0e-71d3-4bd5-6e12-7ab8a9b4dc31,dc2e873b-0dc2-919a-27b4-2799cc7f98fc,2021,5,61,12.05
c8a82600-1c72-e4ac-b4f5-03bd3fe48417,7a857628-6f30-32df-6392-c465c6a8e33e,2021,5,67,9.60
514d76df-10da-ad14-2bab-9ad0d8864508,b60ddbf8-b476-33ad-7518-4993db5c7d2f,2021,5,134,8.39
0cd43b37-b971-9fde-2d8f-1a045d737ce8,3a1275fd-506b-d45d-2b81-bac7fad16020,2021,5,110,13.26
acc3142e-9c39-1aaa-6e04-9a93e027c9d2,9fe5bc64-3d17-d547-ca1d-6e3f6343c5b4,2021,5,62,12.83
9c590619-2cd6-13f9-c1fc-a9d18f5844f3,4dc41e59-9842-2db6-b0b3-fa245ff0d5e2,2021,5,145,9.09
d4e97352-272b-7574-37cc-12e2e57ec853,08a39f76-83b1-ad60-f969-91eba7801d41,2021,5,55,9.82
d7cd2d0b-83ca-7338-96ec-4b23e83eccd9,4ea06134-9943-4200-1d33-3fcbb7dd2114,2021,5,146,12.50
aee3a8f0-dae0-d25b-002f-f5939835443c,c1dce336-7938-2050-a0a0-c7fbe86c0d4c,2021,5,110,9.39
59e4fcdd-b71e-23cd-3dac-f8de010dd901,e09188fe-1cba-4a58-71cb-d0a5153f8465,2021,6,356,12.02
2d4ae9c3-0e8a-c9fd-4382-bd46bdd6a399,0d801bc1-cf93-b814-e6b6-867d6d568b65,2021,6,350,14.48
cb594ff3-4250-ced7-c78b-1a7e05dbe4e9,1c6ecee9-6281-b128-4fab-3a114050e2af,2021,6,131,13.62
54ad08d3-4e61-0458-0a34-f6c5cc0c7d9d,a959c058-b529-3fae-d107-2e9212687fce,2021,6,316,11.66
7735b858-75df-09dc-ae8f-d0f575f90b8e,a805ffe0-c77a-9b91-1dd5-86d3bd76db4c,2021,6,156,18.63
ba852f0d-d0c9-7d93-cfa0-86f480616e8c,db36c9b2-b05a-e11c-9c7d-6f2ed95c39bd,2021,6,88,16.43
cbb084d8-fa1d-32ba-1ca2-d7167c2d2440,9e8d7cb0-3eb5-55bf-8b77-d22ab16249ac,2021,6,79,10.14
0c7b791b-1a02-4b7c-0613-94c90d7b9a9b,89c580d3-4628-ab6c-8208-8d3ddb55ed41,2021,6,135,17.84
a4089f4f-acaf-f218-c95e-fd7f99c37874,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2021,6,148,14.21
6f102e49-0343-3bcc-cc95-cd7495c768db,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2021,6,84,11.24
098e58ea-6ad9-676d-c2a0-cdb9c63093f8,89df2eeb-6f7f-a085-de29-bba7d9d86899,2021,6,302,5.76
e4bdc141-1bd5-647b-a251-0e093afd7772,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2021,6,271,5.51
7979eb66-620d-a62c-e77b-2a4e71cdbb15,943cf696-94e8-9702-5b0c-59349e9bd967,2021,6,258,7.43
ce6cf3ca-14f4-309e-47df-e6fab36e89e4,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2021,6,47,6.74
ef642741-30aa-44e1-92c1-e737189c6907,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2021,6,60,5.34
b1409f7d-6df7-8ac3-9764-f99d9a7eecbe,dc376410-0f50-25a9-9f5b-6baad2887f1b,2021,6,261,5.08
c60ad3a0-a218-c8e0-77e6-e4c24b96cc1f,627d5aea-6883-499c-591a-ed1b1a2f0453,2021,6,44,5.44
38950077-732b-ef12-9a8a-9ed00ab7ea0e,4e27c827-f374-507c-0c38-73b8f1c2fe87,2021,6,122,7.54
eae22909-d0e6-b71a-81fc-ba7a8524caaf,4ef593e8-53a4-f85b-c8db-9d1ab7710e08,2021,6,98,6.28
25b3f568-ef20-c564-0023-ec198b5383d2,c53c4d5a-6a10-71b2-9016-c2c3614d3186,2021,6,45,7.06
c8117ae5-b1da-beaf-25a1-f79183387a88,296c00a6-2323-2bb5-1678-0e3d009e8cd9,2021,6,301,12.85
066d907c-6aeb-ec47-90ff-734c5c73383b,916dd668-841b-770e-1bed-1eadbb15cd24,2021,6,117,12.84
451e05c8-6999-dcfd-ae84-94d05867b6d7,9e72a8e6-808d-57b5-f5d4-f37f40093067,2021,6,280,11.73
b81fd5e3-6b30-bdbb-dea9-148283ac9924,da1dd1ec-b620-bfe2-95c4-a8f007c1055d,2021,6,148,12.30
9e367014-ef15-7b70-e71a-17f50146acc1,0078aa35-58c4-9e94-f525-ad5461ef3c8b,2021,6,136,16.14
929b6c22-2a0a-646c-2304-4dcde4bf2661,aabfa196-366d-2268-9151-5ba52ac83eae,2021,6,130,14.17
c038aa44-8912-ce57-41ca-647375ea88c5,ced1318a-7252-e076-92ed-bd2a8e1beaf9,2021,6,122,9.25
0b5b0fab-c70d-d87a-d675-aba346ce5310,03e0d185-be8d-7f62-97ce-debfd14a631d,2021,6,135,10.46
0c0deff9-3f10-c1a2-2998-f4c27f702cbd,37049c73-6d78-311f-26bb-36fd23fcad78,2021,6,167,16.23
0a4ac46d-a5cf-6788-7aec-ada947b2abdd,71871bcc-3729-3008-def2-a18dd7f01469,2021,6,120,12.12
0ef2995c-74b9-2fa6-7067-ce805c655257,ed9ac2f1-31da-12cd-88f5-7b3d3420fab0,2021,6,313,7.39
83ab7b64-3ee3-7470-72bd-029b10b0b627,b7855ee9-5503-6306-7ae4-119f67bac68a,2021,6,64,8.69
25fa9991-f3c8-a377-f706-ac0f29cbedb7,27fac32b-e757-dd8a-7ad4-9d5905454321,2021,6,113,5.81
9465f1f5-457c-c34d-cfbd-14a53904f004,bed36f77-213e-cda9-38d1-6285492bb63a,2021,6,54,8.29
114a661a-3a7a-f443-741c-ad19a3ad900e,b2e50c7c-35d0-91f2-955c-b610e38e0867,2021,6,117,7.74
e49e7a02-52e4-eca1-c046-f86f1c073689,178e17a7-6a8c-4fa3-dda4-1649c4156bed,2021,6,144,8.00
5145052c-3f60-3194-cf86-77182d2486d2,70b72c26-1594-6b15-b92c-714a6dc3c774,2021,6,147,5.48
72559872-f696-584b-29b0-9711cdf4e09d,36c22830-c4d1-37a7-b363-0ce8b807976b,2021,6,66,5.04
de726739-8b40-c4a4-4be1-b660474cfcc3,4c4ef9fd-4444-0340-3b31-4ced30d5a6af,2021,6,148,6.83
848bbee8-fd2b-d5a3-a5e6-a74ff7b68942,9c08fc94-5ae8-585c-9c2c-52d7a05c46a5,2021,6,72,8.26
14383575-14a1-4adb-0534-ffa2e843f1ff,e84ba90e-d6b7-0fba-27b0-204aa325ec72,2021,6,107,11.99
04035a49-0aa1-c721-5d81-f534f2a651de,dc2e873b-0dc2-919a-27b4-2799cc7f98fc,2021,6,52,11.93
cf9df83f-cd7b-51aa-1b53-47c85395ee7b,7a857628-6f30-32df-6392-c465c6a8e33e,2021,6,79,8.57
5e5584d0-f891-76fb-3c9c-86f4288ba344,b60ddbf8-b476-33ad-7518-4993db5c7d2f,2021,6,135,8.42
57a06589-3a1d-2bba-63d6-3f17aefc0aa5,3a1275fd-506b-d45d-2b81-bac7fad16020,2021,6,108,12.89
451e82cc-7f08-6ea5-54ce-d8262e3034af,9fe5bc64-3d17-d547-ca1d-6e3f6343c5b4,2021,6,70,12.77
c55919dd-b060-2463-3b05-29915e42b31f,4dc41e59-9842-2db6-b0b3-fa245ff0d5e2,2021,6,148,9.26
50f3f7d8-c925-d9a2-a1c8-62d956ab5460,08a39f76-83b1-ad60-f969-91eba7801d41,2021,6,57,10.13
9160bb25-1aa9-b8f1-5cc4-2ccdcaaf86c7,4ea06134-9943-4200-1d33-3fcbb7dd2114,2021,6,141,12.55
44996498-c0b6-8fb6-8fdd-a4eafebc0eb5,c1dce336-7938-2050-a0a0-c7fbe86c0d4c,2021,6,111,9.34
fb98aafa-06b4-ffb2-d27d-0041494de60d,e09188fe-1cba-4a58-71cb-d0a5153f8465,2021,7,357,12.08
994a3a6d-d1cc-997d-60d7-c1192d23a747,0d801bc1-cf93-b814-e6b6-867d6d568b65,2021,7,307,14.39
25a09f7b-b3d3-d33f-8f32-0d15e168eb6f,1c6ecee9-6281-b128-4fab-3a114050e2af,2021,7,134,13.73
6a9ebb91-377a-ec57-4549-aafeeb66fc3c,a959c058-b529-3fae-d107-2e9212687fce,2021,7,310,11.60
d9b4555f-df0a-6934-0f05-98d43eafa288,a805ffe0-c77a-9b91-1dd5-86d3bd76db4c,2021,7,156,15.70
ba2d0631-c7d8-0765-4649-8273191f5829,db36c9b2-b05a-e11c-9c7d-6f2ed95c39bd,2021,7,88,14.86
26c2ab74-97da-8859-b514-99f5e692279e,9e8d7cb0-3eb5-55bf-8b77-d22ab16249ac,2021,7,73,9.21
b3a2207f-8e00-893e-35ba-2798656fd0dc,89c580d3-4628-ab6c-8208-8d3ddb55ed41,2021,7,141,17.38
3977cce9-091c-e595-5106-470a8f3d9567,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2021,7,158,13.93
18097e0b-3786-4f5e-a8b6-0eac5876947d,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2021,7,82,11.59
f6b98766-9a60-a34d-7e79-3a0a20144ab3,89df2eeb-6f7f-a085-de29-bba7d9d86899,2021,7,286,5.92
78614ef2-0b3c-ff0d-7405-d27deccba0a2,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2021,7,240,5.59
9dab6452-3746-666f-6244-5ba027d06f23,943cf696-94e8-9702-5b0c-59349e9bd967,2021,7,274,7.33
e50d5690-2319-387d-3898-4986b4951f41,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2021,7,54,7.98
9a4e454a-37f5-173d-9734-1c8791e88e54,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2021,7,61,5.35
0ff2629c-580d-ffde-816c-e3fb0a83a435,dc376410-0f50-25a9-9f5b-6baad2887f1b,2021,7,262,5.13
d17324db-c424-9bfd-fcf6-fb708ab2f3bf,627d5aea-6883-499c-591a-ed1b1a2f0453,2021,7,46,5.32
68ae0111-a253-a88f-8bb5-3b3a69b6e224,4e27c827-f374-507c-0c38-73b8f1c2fe87,2021,7,113,7.47
0500af23-cfb0-4a02-a4a9-52673331aa4b,4ef593e8-53a4-f85b-c8db-9d1ab7710e08,2021,7,105,6.36
84683062-3e48-100e-b15e-ba0369c755e6,c53c4d5a-6a10-71b2-9016-c2c3614d3186,2021,7,44,7.21
cb5ee5a6-18ce-bea1-b898-9ad43a2f8d6a,296c00a6-2323-2bb5-1678-0e3d009e8cd9,2021,7,308,12.39
145cb7e3-6b6f-7f0b-b95d-5114d89029e9,916dd668-841b-770e-1bed-1eadbb15cd24,2021,7,109,15.62
03363500-3fd4-f566-f5ce-80034249a833,9e72a8e6-808d-57b5-f5d4-f37f40093067,2021,7,254,11.72
bee2acf1-4fcd-2f3d-0bef-66471757fdcb,da1dd1ec-b620-bfe2-95c4-a8f007c1055d,2021,7,144,12.06
b747d6d5-3d63-fbca-71e4-764b69574c42,0078aa35-58c4-9e94-f525-ad5461ef3c8b,2021,7,122,15.80
085e3724-7230-1e18-b9e4-ac8b386fe905,aabfa196-366d-2268-9151-5ba52ac83eae,2021,7,128,13.92
d742ff93-46a6-7fdc-a469-bb25a452545a,ced1318a-7252-e076-92ed-bd2a8e1beaf9,2021,7,106,9.19
2f9c4d45-d0a6-71c9-d0ca-d7c638048125,03e0d185-be8d-7f62-97ce-debfd14a631d,2021,7,151,10.60
56d393bc-295f-6afd-3bba-e773c1651c0f,37049c73-6d78-311f-26bb-36fd23fcad78,2021,7,160,15.80
c0b56c69-83bd-8f8b-5419-95b63bf8d5ea,71871bcc-3729-3008-def2-a18dd7f01469,2021,7,118,11.68
f852166c-a5c3-27f1-2732-486981155a57,ed9ac2f1-31da-12cd-88f5-7b3d3420fab0,2021,7,280,7.44
125c6e19-f3d7-92a4-d079-ff84e11b51f7,b7855ee9-5503-6306-7ae4-119f67bac68a,2021,7,63,8.64
8843a268-1189-38b3-64c4-2d59b2a4d5c2,27fac32b-e757-dd8a-7ad4-9d5905454321,2021,7,104,5.98
2c2ac756-e75f-e98b-590d-cd288fbd9f70,bed36f77-213e-cda9-38d1-6285492bb63a,2021,7,54,8.13
97b21b90-57ac-f69f-f103-20b97a9bb49f,b2e50c7c-35d0-91f2-955c-b610e38e0867,2021,7,127,7.81
78fc4c32-a484-f669-dc49-733f1e640a4f,178e17a7-6a8c-4fa3-dda4-1649c4156bed,2021,7,133,8.00
4a8a71d0-3994-7159-402c-3a6a83b16a0e,70b72c26-1594-6b15-b92c-714a6dc3c774,2021,7,147,5.49
bdd01b71-9c8b-e4c0-1b36-528a5ee57a64,36c22830-c4d1-37a7-b363-0ce8b807976b,2021,7,73,4.98
5bbf379d-74a5-f546-82bb-cea574934837,4c4ef9fd-4444-0340-3b31-4ced30d5a6af,2021,7,165,8.14
b66eeea6-f140-291f-ac47-72bdda22783e,9c08fc94-5ae8-585c-9c2c-52d7a05c46a5,2021,7,72,8.04
bb7115a6-f605-18bb-d046-5b6f8aea6c8d,e84ba90e-d6b7-0fba-27b0-204aa325ec72,2021,7,126,11.93
c27a5f1e-253b-d711-1cbf-6e425b2be637,dc2e873b-0dc2-919a-27b4-2799cc7f98fc,2021,7,56,11.98
7cdbadb6-0dc9-92ca-9c2b-64c7419b4b03,7a857628-6f30-32df-6392-c465c6a8e33e,2021,7,66,9.61
f74ff0f1-3994-ec3e-890b-ca9840262040,b60ddbf8-b476-33ad-7518-4993db5c7d2f,2021,7,139,8.47
f01424ce-e73f-3042-ee73-b1a6f3b567f7,3a1275fd-506b-d45d-2b81-bac7fad16020,2021,7,102,13.06
2ced2dbd-6204-b400-67f7-f4c54054279e,9fe5bc64-3d17-d547-ca1d-6e3f6343c5b4,2021,7,70,12.67
e9ec8d92-172b-1b71-2ad3-3b0e477f3657,4dc41e59-9842-2db6-b0b3-fa245ff0d5e2,2021,7,157,9.20
4859443a-a4d1-8646-98b8-d250708f31be,08a39f76-83b1-ad60-f969-91eba7801d41,2021,7,51,10.02
0a8d300d-e8b0-bbfb-b6a3-f08bb0f13458,4ea06134-9943-4200-1d33-3fcbb7dd2114,2021,7,148,12.74
78893e90-450e-d968-ef85-37f2aa70538b,c1dce336-7938-2050-a0a0-c7fbe86c0d4c,2021,7,125,7.82
217e8255-dcc5-ad7d-ebe5-320266e2de8b,e09188fe-1cba-4a58-71cb-d0a5153f8465,2021,8,321,12.49
7c2197ab-fdd1-386c-5884-4cd1b8be162c,0d801bc1-cf93-b814-e6b6-867d6d568b65,2021,8,356,14.37
0c3627ec-884f-efff-c7b4-ca738c686b08,1c6ecee9-6281-b128-4fab-3a114050e2af,2021,8,143,13.51
340422c0-75e8-014e-7b64-9e8ec4dcf778,a959c058-b529-3fae-d107-2e9212687fce,2021,8,345,11.52
4534c43d-ef31-189a-2320-8f42a4436ecf,a805ffe0-c77a-9b91-1dd5-86d3bd76db4c,2021,8,171,18.69
e97cedaf-55e7-9007-b2ba-340e300a02ef,db36c9b2-b05a-e11c-9c7d-6f2ed95c39bd,2021,8,82,16.40
e7317440-f5ae-5242-a078-979d70e9316d,9e8d7cb0-3eb5-55bf-8b77-d22ab16249ac,2021,8,73,10.21
f33ffdf8-14a9-fdef-0a6c-04ae1c82a53c,89c580d3-4628-ab6c-8208-8d3ddb55ed41,2021,8,143,15.84
a5b35030-cdf7-5255-4c78-03991fbd0d70,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2021,8,137,12.57
6bf493c6-5322-d609-a902-c4affdcb75f7,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2021,8,76,10.33
a1e0d192-733b-bf32-2dc2-0d1b4ba74efc,89df2eeb-6f7f-a085-de29-bba7d9d86899,2021,8,270,5.76
71b2d9cd-58a5-2dde-7c75-f9a1095d0044,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2021,8,265,5.71
ef4e185e-8fea-ed20-68ed-bd5deeef5e08,943cf696-94e8-9702-5b0c-59349e9bd967,2021,8,271,7.37
b56697ac-84f1-f8d3-fbe0-bfcdec03f0d1,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2021,8,48,8.14
79b26c3d-ef95-f385-0ec2-2c13dd60df2a,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2021,8,62,5.34
6bbc1475-d47c-6735-b664-0b1f8314a229,dc376410-0f50-25a9-9f5b-6baad2887f1b,2021,8,283,5.01
dcdacd0e-2a68-f4bd-a41d-9e85b58c471a,627d5aea-6883-499c-591a-ed1b1a2f0453,2021,8,39,5.29
4b7faff3-c326-245f-3327-abf2d055a551,4e27c827-f374-507c-0c38-73b8f1c2fe87,2021,8,120,7.60
8053159c-049f-e9d6-c930-68d59784f9f6,4ef593e8-53a4-f85b-c8db-9d1ab7710e08,2021,8,109,6.39
3eb0f9f0-bffb-92b1-768a-458507df078c,c53c4d5a-6a10-71b2-9016-c2c3614d3186,2021,8,45,7.00
0287c1bb-b669-8e7b-93bc-febb522015de,296c00a6-2323-2bb5-1678-0e3d009e8cd9,2021,8,298,12.51
eaec13e9-becc-857e-ff33-8d4307d8a706,916dd668-841b-770e-1bed-1eadbb15cd24,2021,8,97,14.27
22851ac0-b664-301e-10e4-29cda0f375e7,9e72a8e6-808d-57b5-f5d4-f37f40093067,2021,8,249,11.97
b565f310-3ddb-72f3-4998-fa021efc58d1,da1dd1ec-b620-bfe2-95c4-a8f007c1055d,2021,8,148,12.16
2f9e9134-64e2-0cf2-8237-cea7616660eb,0078aa35-58c4-9e94-f525-ad5461ef3c8b,2021,8,130,15.76
5a47f07c-c495-e69f-3c89-3b9cbe98ef0b,aabfa196-366d-2268-9151-5ba52ac83eae,2021,8,131,13.96
d9ffdbee-ae42-6415-d4b4-64e0494b3fc6,ced1318a-7252-e076-92ed-bd2a8e1beaf9,2021,8,112,9.31
f17cc99e-ad03-7940-7559-503ee75c69c9,03e0d185-be8d-7f62-97ce-debfd14a631d,2021,8,145,10.47
a92bf22a-5459-6c2c-f223-c5b865362fb8,37049c73-6d78-311f-26bb-36fd23fcad78,2021,8,143,16.27
373fbfa1-86ec-b92d-ba43-ead7544dac75,71871bcc-3729-3008-def2-a18dd7f01469,2021,8,108,11.74
fb2952a7-7dc3-dda3-12e6-e4666278f747,ed9ac2f1-31da-12cd-88f5-7b3d3420fab0,2021,8,313,7.50
12bd3e97-245f-f19e-1866-5d13e08e424c,b7855ee9-5503-6306-7ae4-119f67bac68a,2021,8,70,7.95
9e557925-9445-85d8-0b2c-c3b1b2ecb195,27fac32b-e757-dd8a-7ad4-9d5905454321,2021,8,110,5.79
7e0fdf76-1e38-f09b-8495-01d59b538655,bed36f77-213e-cda9-38d1-6285492bb63a,2021,8,51,8.11
f69ca22c-4a07-b713-aba0-bbb018be14a7,b2e50c7c-35d0-91f2-955c-b610e38e0867,2021,8,113,7.92
59694804-cc7c-0af1-32f1-caad9cdf62f6,178e17a7-6a8c-4fa3-dda4-1649c4156bed,2021,8,131,7.99
277f088c-cbfc-9c91-f9fe-11f5d93fa9bd,70b72c26-1594-6b15-b92c-714a6dc3c774,2021,8,151,5.47
b24dfbad-1c56-be6e-f71e-6cd6848fcd48,36c22830-c4d1-37a7-b363-0ce8b807976b,2021,8,73,5.11
8db24092-d317-2018-e82f-0f43b82f4996,4c4ef9fd-4444-0340-3b31-4ced30d5a6af,2021,8,160,8.15
d2191744-2228-1f33-874d-d1b107b5aa25,9c08fc94-5ae8-585c-9c2c-52d7a05c46a5,2021,8,77,8.06
11075b99-a8ae-00be-db03-2f63e4d92e26,e84ba90e-d6b7-0fba-27b0-204aa325ec72,2021,8,106,11.87
bffab6e6-22a6-9e88-fcb4-edf4f9cd6e21,dc2e873b-0dc2-919a-27b4-2799cc7f98fc,2021,8,51,11.79
5407d879-7ce0-7331-756f-c768a6b1fa63,7a857628-6f30-32df-6392-c465c6a8e33e,2021,8,70,9.67
26e80921-0851-8594-2a67-769df65d5a49,b60ddbf8-b476-33ad-7518-4993db5c7d2f,2021,8,122,8.54
de574e60-6216-0ed3-43ac-0023efd0dcb6,3a1275fd-506b-d45d-2b81-bac7fad16020,2021,8,107,12.93
e09fda45-dfe1-5034-ef3f-609ce25d6ad5,9fe5bc64-3d17-d547-ca1d-6e3f6343c5b4,2021,8,72,12.69
ce13c0b3-5f66-9c5b-1f6c-0944e8a28316,4dc41e59-9842-2db6-b0b3-fa245ff0d5e2,2021,8,152,9.21
bc8975d2-a549-b8e9-f63a-17f4bc9caf4e,08a39f76-83b1-ad60-f969-91eba7801d41,2021,8,52,10.10
84207125-dee9-2227-2187-2f2ae993c8b3,4ea06134-9943-4200-1d33-3fcbb7dd2114,2021,8,155,12.95
72f2a854-df3a-5e86-8250-f818b7a90aaa,c1dce336-7938-2050-a0a0-c7fbe86c0d4c,2021,8,125,9.33
ed17b022-0106-91ec-fae7-1152410e3d86,e09188fe-1cba-4a58-71cb-d0a5153f8465,2021,9,280,12.14
ba8f117e-035a-df3a-3a23-626637e5c4e3,0d801bc1-cf93-b814-e6b6-867d6d568b65,2021,9,240,14.36
6ea3ea29-5a71-8205-be3c-f2fa36ba3a0c,1c6ecee9-6281-b128-4fab-3a114050e2af,2021,9,112,13.81
85687a34-97a4-3b6c-0cf8-096eb8918634,a959c058-b529-3fae-d107-2e9212687fce,2021,9,298,11.41
91a3ab67-239e-1e49-2fab-820cf2e190e8,a805ffe0-c77a-9b91-1dd5-86d3bd76db4c,2021,9,121,18.85
2a869430-497a-3a9d-318e-5314877bbb79,db36c9b2-b05a-e11c-9c7d-6f2ed95c39bd,2021,9,62,15.91
a857dde4-78a2-87fc-b56e-6280103dddab,9e8d7cb0-3eb5-55bf-8b77-d22ab16249ac,2021,9,63,10.30
143488b3-f19c-bfcd-004f-0207d688d8db,89c580d3-4628-ab6c-8208-8d3ddb55ed41,2021,9,123,17.23
3b826d84-8eba-104d-3ec7-d9f08c9aef9c,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2021,9,107,14.25
55b83942-832c-fd0b-1ca5-ef3ffc925598,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2021,9,69,11.57
e2f7f655-6888-4f90-3b34-9b15eaf8a00b,89df2eeb-6f7f-a085-de29-bba7d9d86899,2021,9,273,5.85
054b3a5b-ffa8-a854-363b-a7799f45a8a2,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2021,9,234,5.51
0bf1e711-4306-dc2d-0812-5b9137fbdd49,943cf696-94e8-9702-5b0c-59349e9bd967,2021,9,258,7.38
65ecb01f-4f69-8a67-8199-56e51e9a3406,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2021,9,47,8.21
a26e5004-f87f-02c0-e24a-1e8feb7a8df4,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2021,9,55,5.30
bb207067-0daf-8da0-9a17-15197d0b3646,dc376410-0f50-25a9-9f5b-6baad2887f1b,2021,9,268,5.08
